,Date,ROI,GCC_90p,GCC_mean
196,2025-06-29,ROI_4,0.4400318,0.4305802
197,2025-06-29,ROI_3,0.40906528,0.40070498
198,2025-06-29,ROI_2,0.41245472,0.4063725
199,2025-06-29,ROI_1,0.45826668,0.43344593
200,2025-07-02,ROI_5,0.41733733,0.4060699
201,2025-07-02,ROI_4,0.4308784,0.4143844
202,2025-07-02,ROI_3,0.41243672,0.39637455
203,2025-07-02,ROI_2,0.41343954,0.40239275
204,2025-07-02,ROI_1,0.4469124,0.4099233
205,2025-07-05,ROI_5,0.4259616,0.40644938
206,2025-07-05,ROI_4,0.4481007,0.42186847
207,2025-07-05,ROI_3,0.40552592,0.38896352
208,2025-07-05,ROI_2,0.40720913,0.39164212
209,2025-07-05,ROI_1,0.45841894,0.4270377
210,2025-07-08,ROI_5,0.4167559,0.40715426
211,2025-07-08,ROI_4,0.43711472,0.4212857
212,2025-07-08,ROI_3,0.4054528,0.39145702
213,2025-07-08,ROI_2,0.40082407,0.3908231
214,2025-07-08,ROI_1,0.44227445,0.41576958
215,2025-07-11,ROI_5,0.41981307,0.40636113
216,2025-07-11,ROI_4,0.4352479,0.4168965
217,2025-07-11,ROI_3,0.3988561,0.38686517
218,2025-07-11,ROI_2,0.40396082,0.39167005
219,2025-07-11,ROI_1,0.44550368,0.42239597
220,2025-07-14,ROI_5,0.4182432,0.40004212
221,2025-07-14,ROI_4,0.4240259,0.40600768
222,2025-07-14,ROI_3,0.39947164,0.3868201
223,2025-07-14,ROI_2,0.39743432,0.38666317
224,2025-07-14,ROI_1,0.4520946,0.4060577
225,2025-07-17,ROI_5,0.408747,0.3942867
226,2025-07-17,ROI_4,0.42703375,0.39852005
227,2025-07-17,ROI_3,0.40645826,0.38644776
228,2025-07-17,ROI_2,0.3939824,0.38443705
229,2025-07-17,ROI_1,0.43526015,0.39429438
230,2025-07-20,ROI_5,0.4081134,0.39518845
231,2025-07-20,ROI_4,0.41094914,0.39948013
232,2025-07-20,ROI_3,0.39739582,0.38001204
233,2025-07-20,ROI_2,0.3928459,0.38586712
234,2025-07-20,ROI_1,0.43093982,0.4026146
235,2025-07-23,ROI_5,0.41019672,0.39707842
236,2025-07-23,ROI_4,0.42544925,0.40181968
237,2025-07-23,ROI_3,0.395122,0.3818343
238,2025-07-23,ROI_2,0.39437538,0.38560346
239,2025-07-23,ROI_1,0.44467175,0.40643072
240,2025-07-26,ROI_5,0.40500805,0.39098284
241,2025-07-26,ROI_4,0.4107403,0.3906708
242,2025-07-26,ROI_3,0.3988741,0.38198343
243,2025-07-26,ROI_2,0.39363983,0.38291386
244,2025-07-26,ROI_1,0.43975222,0.39188573
245,2025-07-29,ROI_5,0.40491048,0.39570186
246,2025-07-29,ROI_4,0.41560274,0.3990704
247,2025-07-29,ROI_3,0.38716424,0.37560377
248,2025-07-29,ROI_2,0.39212602,0.38493925
249,2025-07-29,ROI_1,0.4398947,0.41207004
250,2025-08-01,ROI_5,0.39774936,0.38810125
251,2025-08-01,ROI_4,0.40557715,0.38931307
252,2025-08-01,ROI_3,0.3876444,0.3731683
253,2025-08-01,ROI_2,0.3888565,0.38156304
254,2025-08-01,ROI_1,0.42586875,0.397978
255,2025-08-04,ROI_5,0.3981795,0.38621494
256,2025-08-04,ROI_4,0.40735108,0.3872939
257,2025-08-04,ROI_3,0.3847142,0.37181488
258,2025-08-04,ROI_2,0.3903495,0.3804892
259,2025-08-04,ROI_1,0.42192128,0.39558446
260,2025-08-07,ROI_5,0.3965191,0.3901213
261,2025-08-07,ROI_4,0.40770143,0.39454478
262,2025-08-07,ROI_3,0.38643968,0.37124535
263,2025-08-07,ROI_2,0.39294448,0.38273212
264,2025-08-07,ROI_1,0.43065998,0.4078898
265,2025-08-10,ROI_5,0.40505558,0.3873772
266,2025-08-10,ROI_4,0.41766897,0.39061883
267,2025-08-10,ROI_3,0.38505718,0.36782038
268,2025-08-10,ROI_2,0.39092836,0.37940294
269,2025-08-10,ROI_1,0.43724874,0.40006307
270,2025-08-13,ROI_5,0.40771252,0.38676825
271,2025-08-13,ROI_4,0.42236948,0.39018232
272,2025-08-13,ROI_3,0.38960242,0.36824313
273,2025-08-13,ROI_2,0.3959641,0.3792693
274,2025-08-13,ROI_1,0.42835099,0.39691377
275,2025-08-16,ROI_5,0.40163445,0.39136505
276,2025-08-16,ROI_4,0.40988842,0.39447656
277,2025-08-16,ROI_3,0.3812258,0.3665925
278,2025-08-16,ROI_2,0.38998893,0.38025436
279,2025-08-16,ROI_1,0.42917016,0.41001847
280,2025-08-19,ROI_5,0.39670473,0.38277143
281,2025-08-19,ROI_4,0.40431187,0.3838223
282,2025-08-19,ROI_3,0.3865286,0.3637917
283,2025-08-19,ROI_2,0.38739502,0.37813902
284,2025-08-19,ROI_1,0.4164471,0.39547148
285,2025-08-22,ROI_5,0.39549795,0.38831276
286,2025-08-22,ROI_4,0.4055263,0.3923143
287,2025-08-22,ROI_3,0.3776955,0.3656754
288,2025-08-22,ROI_2,0.3849647,0.37818173
289,2025-08-22,ROI_1,0.42044136,0.4066608
290,2025-08-25,ROI_5,0.39767295,0.39046338
291,2025-08-25,ROI_4,0.4076003,0.39447993
292,2025-08-25,ROI_3,0.37447882,0.36352932
293,2025-08-25,ROI_2,0.3885906,0.38125384
294,2025-08-25,ROI_1,0.42555937,0.4147585
295,2025-08-28,ROI_5,0.413806,0.39405617
296,2025-08-28,ROI_4,0.42924306,0.40099958
297,2025-08-28,ROI_3,0.3823895,0.37047783
298,2025-08-28,ROI_2,0.39843258,0.3876405
299,2025-08-28,ROI_1,0.45573884,0.42502227
300,2025-08-31,ROI_5,0.40677926,0.40255913
301,2025-08-31,ROI_4,0.42258933,0.4144223
302,2025-08-31,ROI_3,0.37904674,0.37177488
303,2025-08-31,ROI_2,0.39091375,0.38797563
304,2025-08-31,ROI_1,0.4443538,0.43600637
305,2025-09-03,ROI_5,0.40592438,0.39247808
306,2025-09-03,ROI_4,0.41778508,0.3989099
307,2025-09-03,ROI_3,0.38857645,0.36961564
308,2025-09-03,ROI_2,0.39222944,0.3811414
309,2025-09-03,ROI_1,0.4390223,0.41736406
310,2025-09-06,ROI_5,0.4033598,0.39716235
311,2025-09-06,ROI_4,0.41835067,0.4080787
312,2025-09-06,ROI_3,0.37873226,0.37020433
313,2025-09-06,ROI_2,0.3881536,0.38169035
314,2025-09-06,ROI_1,0.4384564,0.42839006
315,2025-09-09,ROI_5,0.4007082,0.38869485
316,2025-09-09,ROI_4,0.41496882,0.39595422
317,2025-09-09,ROI_3,0.37839946,0.36511093
318,2025-09-09,ROI_2,0.38455316,0.3755903
319,2025-09-09,ROI_1,0.43769714,0.417144
320,2025-09-12,ROI_5,0.4041991,0.39259362
321,2025-09-12,ROI_4,0.42475685,0.40501618
322,2025-09-12,ROI_3,0.37640825,0.36607146
323,2025-09-12,ROI_2,0.3859346,0.3750093
324,2025-09-12,ROI_1,0.4444903,0.42436486
325,2025-09-15,ROI_5,0.40977332,0.4024621
326,2025-09-15,ROI_4,0.43048245,0.42095798
327,2025-09-15,ROI_3,0.37475637,0.3687969
328,2025-09-15,ROI_2,0.37788737,0.3721201
329,2025-09-15,ROI_1,0.45536232,0.44236398
330,2025-09-18,ROI_5,0.4014743,0.39086422
331,2025-09-18,ROI_4,0.41835067,0.40399447
332,2025-09-18,ROI_3,0.37682837,0.36736733
333,2025-09-18,ROI_2,0.37854257,0.37056378
334,2025-09-18,ROI_1,0.43639266,0.4207212
335,2025-09-21,ROI_5,0.4043733,0.383435
336,2025-09-21,ROI_4,0.42277142,0.39678383
337,2025-09-21,ROI_3,0.3725619,0.35894224
338,2025-09-21,ROI_2,0.3726151,0.3627105
339,2025-09-21,ROI_1,0.44103587,0.41079962
340,2025-09-24,ROI_5,0.39375857,0.37987584
341,2025-09-24,ROI_4,0.41628572,0.3953052
342,2025-09-24,ROI_3,0.3768942,0.36093146
343,2025-09-24,ROI_2,0.36804575,0.3606742
344,2025-09-24,ROI_1,0.42653272,0.40606242
345,2025-09-27,ROI_5,0.38656917,0.37580496
346,2025-09-27,ROI_4,0.40573776,0.39048356
347,2025-09-27,ROI_3,0.37268436,0.35977468
348,2025-09-27,ROI_2,0.36700267,0.3598248
349,2025-09-27,ROI_1,0.4218601,0.40245688
350,2025-09-30,ROI_5,0.38210562,0.37581208
351,2025-09-30,ROI_4,0.4066359,0.39552957
352,2025-09-30,ROI_3,0.36400795,0.35696453
353,2025-09-30,ROI_2,0.36008602,0.3549167
354,2025-09-30,ROI_1,0.40944546,0.40111718
355,2025-10-03,ROI_5,0.38847157,0.38250747
356,2025-10-03,ROI_4,0.42162606,0.41164103
357,2025-10-03,ROI_3,0.3723143,0.36729875
358,2025-10-03,ROI_2,0.3581279,0.3562424
359,2025-10-03,ROI_1,0.42199427,0.41121665
360,2025-10-06,ROI_5,0.3993704,0.39029494
361,2025-10-06,ROI_4,0.44197384,0.42779115
362,2025-10-06,ROI_3,0.3761888,0.37031156
363,2025-10-06,ROI_2,0.36094663,0.35725558
364,2025-10-06,ROI_1,0.43490428,0.4207494
365,2025-10-09,ROI_5,0.39535365,0.38323766
366,2025-10-09,ROI_4,0.4400878,0.41871762
367,2025-10-09,ROI_3,0.3729297,0.36571422
368,2025-10-09,ROI_2,0.35620958,0.35185307
369,2025-10-09,ROI_1,0.4308486,0.41108555
